vid	name	lat	lon
299339	AXA Equitable	40.7604938939	-73.980426116
1124355	Halal Truck	40.7687789833	-73.9853386667
162097	Lindy's	40.7630229591	-73.9815955304
1338891	Hudson News	40.7124137878	-74.0118080378
389710	Patrick Cavanaugh's	40.7454525749	-73.9782474912
171123	Cinema	40.7455329667	-73.9782372667
325324	Chickpad	40.7433865167	-73.9785609
1388472	Ethos	40.745460371	-73.978242355
5537731	Casa Bella	40.718193267	-73.99791432800001
1255207	Engine Co. 16 Ladder Co. 7	40.741804083000005	-73.978890767
253198	Milton Glaser, Inc.	40.7443825333	-73.9783781667
406940	Central Cafe	40.753995600100005	-73.978487067
294040	DSHQ	40.7224609466	-73.991727968
285865	Flûte Bar & Lounge	40.7639033125	-73.9820435643
721387	Practising Law Institute	40.76381433	-73.98198974
217930	Redken 5th Avenue Exchange	40.7554689077	-73.97876912550001
1350837	Dr. Doris Tan, F.A.C.O.G.	40.71852386	-73.9973133802
453672	Veniero's Pasticceria & Caffe	40.7296143223	-73.984756426
302200	Sanctuary Guest Suites	40.7258081396	-73.9880225915
487232	Flatotel	40.762169861	-73.9811032959
710931	Da Ou Jang Market	40.718914983299996	-73.99662565
992496	Grace Building	40.714269	-74.005972
1320874	Kodexe	40.714269	-74.005972
901150	UPTON REALTY GROUP, Estate Agents & Property Stewards	40.714269	-74.005972
479843	Stage Star Deli	40.7633730829	-73.98169755939999
587701	Official NYC Information Kiosk - Chinatown	40.7173539804	-73.9992874861
212649	Arlo & Esme	40.7239628688	-73.9899003722
44811	Dream Hotel	40.7642975	-73.9822005
786414	Hearst Tower	40.7664414484	-73.9835321903
63962	Blockheads	40.7454180713	-73.9781675055
644443	Kerasotes Theatres	40.7854238102	-74.0462851524
5216397	Build A Bear	40.75602393	-73.97884422
421918	William Morris Endeavor	40.7633806854	-73.9816853655
644464	Niko Sushi & Teriyaki	40.7855619089	-74.0457808971
512972	Dixon Place	40.7210498434	-73.9934420465
644453	Dunkin' Donuts	40.7855375385	-74.0458881855
514366	Park Central New York	40.76458311	-73.98234528
1277828	NYPD Manhattan Borough Command	40.767662883	-73.98436290000001
644457	Burger King	40.7855619089	-74.0458238125
1763255	Thomas Paine Park	40.715474073	-74.003014347
102245	Big Bar	40.727385175100004	-73.9864900892
772376	CVS Pharmacy	40.7690844833	-73.98544195
14148	Radio City Music Hall	40.7601773954	-73.9801606536
644448	TCBY	40.785545662	-74.0459311008
644459	Houlihan's	40.785545662	-74.0459311008
319143	La Giara	40.7454631893	-73.9781255614
158720	Racoon Lodge	40.71189987	-74.01340246
139172	The Hudson Hotel	40.7682546917	-73.9847794175
524922	Theatre 80	40.7278778696	-73.986045421
585330	The Colonnade	40.7679885791	-73.98457288739999
280246	Brooks Brothers	40.7542549109	-73.97841453550001
366320	Caffe Napoli	40.7182169599	-73.9976620674
1427188	Richard Shepard Theatre	40.739662174	-73.97937003
858116	The Immigrant	40.7282289333	-73.9857344167
300380	East Village Pizza & Kebabs	40.7285786073	-73.9854479368
5616682	Kung Fu Tea	40.7291612935	-73.9849805832
5548485	Radio Shack	40.764532551	-73.982260957
353759	Radiance Tea And Books	40.76451545	-73.98224991
218064	Lenny's	40.7663583	-73.9833973667
679494	MEC	40.7630480359	-73.9814400673
588788	Red Lobster	40.7853967545	-74.0465931807
507340	Chiyono	40.726642516700004	-73.9870989833
1194910	Sara D. Roosevelt Park	40.723229417	-73.990625
559424	Yelo	40.7668103167	-73.9836896333
1491168	Peters Apartment	40.7284	-73.985563
202434	JoeDoe	40.723815247800005	-73.9899457539
381515	Arvato Systems	40.7643965771	-73.9821611058
4398475	Scott's Food Court	40.75820939	-73.97938429999999
70152	Facebook New York	40.7537215444	-73.9782800231
2181921	Tokyo Joe	40.7296442986	-73.9845782518
778039	Radio Shack	40.7674247111	-73.9841063333
772384	Morton Williams	40.7690058667	-73.9853048
325389	Yonah Schimmel	40.723105963	-73.9907221407
1024614	Vijin	40.758435999999996	-73.97944
310278	Amalia	40.7647984	-73.98236924
225872	Tequilaville	40.752902696	-73.978133437
956903	Patrick Conway's	40.75333815	-73.97819256
1603095	Lucille Roberts	40.753499865500004	-73.9782160521
1317407	Niche Media Headquarters	40.712827173	-74.00980618
159433	Gateway Plaza	40.7112828608	-74.0158431638
58118	Thai Terminal	40.7303259667	-73.9840318333
29005	Nintendo World	40.7583021683	-73.9793694019
949200	Totonno's	40.7398307162	-73.9792237539
378116	Guantan 	40.7659553409	-73.9830474795
246671	Rare Bar & Grill	40.7484603629	-73.9778239643
1130716	NYU Neurology And Epilepsy Center	40.74562984	-73.97799676
1584356	Moco Global Dining	40.746094036	-73.97794541
661069	Park Cafe	40.76468425	-73.98225331
676993	Shetler Studios	40.76468425	-73.98225331
202367	S'MAC	40.730299531	-73.9840257168
5705388	ATOM Nail Spa	40.7291287722	-73.9848947525
1414534	Bar 515	40.746105259000004	-73.97793160399999
592027	Klimat	40.7273350177	-73.9863662714
564567	Moonrock Diner	40.7670322703	-73.98374497489999
744708	Loreley	40.721347259299996	-73.9928189304
483117	Kush	40.721980171	-73.99200090869999
1157026	Mitali East	40.7266418981	-73.9869772436
1319161	NYC Marble Cemetery	40.7244943164	-73.9890897274
1073898	Channel 4	40.758424	-73.979365
546173	Duane Reade- Chambers & Bway	40.7138258167	-74.0067192167
1477794	D'agostino	40.7458502054	-73.97793710229999
1404390	The Luao	40.765899700000006	-73.982963719
440328	Sauce Pizzeria	40.7461951525	-73.9778931094
614499	NBC Local Media	40.75911152	-73.97958242
255621	The Randolph On Broome	40.7197216513	-73.9950467613
651646	Posman Books	40.75216138	-73.97795075
4604603	14th St Y	40.731705403	-73.983016648
111922	Applejack Diner	40.7646956	-73.9822074333
225869	Annie Moore's	40.7536125667	-73.9781486667
1128657	Talent II	40.74556225	-73.97794675
3561931	Cuban mission	40.749089399999995	-73.977759367
588756	Black Shack	40.7492712886	-73.9777604858
292378	Brasserie Cognac	40.765175941799995	-73.98248193149999
4852066	Iguana Club	40.76463949	-73.9821583
341223	Blue & Gold	40.7272337333	-73.9863907667
760468	Bowery Station	40.720241716	-73.9942610264
4447786	Symphony Plaza	40.766144044200004	-73.9830708504
1116984	Characters	40.7646445	-73.98213666
310490	The Irish Pub	40.7633243259	-73.98140251640001
889865	Park Cafe	40.7632156854	-73.9813391507
749397	O'Hanlon's Bar	40.7315701246	-73.98304939270001
5384890	Museum of the American Gangster	40.727968954	-73.985720583
1375231	Spice Cove	40.7266281091	-73.98689340979999
322588	Duane Reade	40.7606123086	-73.9801024325
443290	Forlini's	40.7169267825	-73.999615068
1592355	Genco Pura Olive Oil Company	40.718522899999996	-73.996818033
322534	Protiviti	40.760573799	-73.980079218
626704	One Columbus Place	40.7694397064	-73.98544293890001
49729	Abraco Espresso	40.7272572167	-73.98630025
58108	Motorino	40.7302583345	-73.9838953538
890794	Hale and Hearty	40.7655512333	-73.9826167333
5518539	STAPLES	40.76462501	-73.98205089
1149234	New Theatre Building	40.7288545333	-73.9849351167
1772355	Ciao Bella	40.7112884131	-74.0151178836
862987	Trallucci E Vino	40.728308570900005	-73.98535105159999
2796826	Zeta Interactive HQ	40.749028	-73.977638
2501698	Off Soho Suites	40.721364637	-73.992566917
147618	Thái Son Vietnamese Restaurant	40.7168210731	-73.9996874872
27126	Central Filing	40.761735148	-73.9805178342
814706	Spc	40.7285209167	-74.0732045167
972111	Niagara Bar	40.7266219877	-73.9867944765
947717	Tokio 7	40.7272337833	-73.9862462333
492692	Ben Benson's Steak House	40.7616990738	-73.9804905653
180133	Hyatt Place	40.7867387073	-74.0417217563
450906	BBDO New York	40.7607726622	-73.9800775051
134990	Top of the Rock	40.7589319905	-73.9793640375
339576	Serafina Broadway	40.76453626	-73.9819545729
617669	Kati	40.7315077584	-73.9829758054
813272	Red Mango	40.7456617796	-73.9777855686
740181	Szechuan Gourmet - 56th	40.7658857809	-73.982769792
908574	TGI Friday's	40.753684942	-73.9780044483
231592	Awash	40.7265597695	-73.986819969
381431	Random House	40.7650469045	-73.9822362876
664423	Mara's Homemade	40.7266029929	-73.9867781537
821090	Krystal's Cafe 81	40.7272432603	-73.9862037099
1321672	Consulado General De Venezuela	40.76080036	-73.98006409
804939	Banana Republic, Grand Central	40.7522880823	-73.977792263
126128	The Redhead	40.7308647392	-73.9833818961
1042357	Public House	40.749610415	-73.9776013217
5288187	The Junction	40.749535436	-73.977599162
1522369	St. Marks Vet	40.728348386	-73.985256138
507460	Paddy Reilly's	40.74175125	-73.97844612
4650785	Flute Bar & Lounge	40.765085	-73.982241
552612	Ray's Pizza 	40.7634172629	-73.9812942113
4760204	Dishes	40.75326734	-73.97790932
393605	General Electric Building	40.7591067142	-73.9793801308
1001479	The Immigrant	40.728343	-73.98524599999999
112016	Holiday Cocktail Lounge	40.7277736384	-73.985715066
1346249	Nocello	40.765966773	-73.9827758074
85264	Cha Cha's	40.7174155437	-73.99848715659999
955014	Hot & Crusty	40.7314337833	-73.9829764333
5556214	Kim's Video & Music	40.72939378	-73.98441493
203197	NBC Studios	40.7591562668	-73.9793891159
1550822	AT&T Device Support Center	40.712502733	-74.010134483
151333	Mayahuelo	40.7266086667	-73.9867301167
1200611	Pho Pasteur	40.7167290856	-73.9997393893
941436	Stage Delicatessen	40.761417	-73.980295
1420706	New York City Pharmacy	40.730361	-73.983696
27122	BBDO Worldwide	40.7608701798	-73.98004531859999
1010542	Luigi's Gourmet Grill	40.765131	-73.982229
119858	Jaya	40.7166970613	-73.99976215689999
637373	Patsy's	40.7658887759	-73.9826897558
1663816	Orchid Garden Spa	40.730381	-73.98365799999999
178335	Starbucks Coffee	40.7517354093	-73.9776742458
1157566	Basso56	40.7656070933	-73.9825054528
54895	Pershing Square	40.752097085500004	-73.9777024091
292134	Coyote Ugly	40.7278849864	-73.9855540657
745878	Pronto Pizza	40.75871843	-73.97917944
633008	La Palapa 	40.7278146985	-73.9856034406
586869	The Bread Factory	40.7655071167	-73.98240885
1599259	La Bella Ferrara	40.7174685855	-73.9982743531
309249	Sahara's	40.7413069086	-73.9784681797
1204834	Saregama Movie & Music	40.7266814945	-73.98657917979999
195969	Cutting Edge Salon	40.7181659766	-73.9970705687
748421	AMDA	40.7722320309	-73.9877166503
1522801	150 Dryden	40.74648916	-73.97758883
295578	Lenny's	40.75873875	-73.97916615
952674	14th St YM-WHA	40.7313320581	-73.9829528332
1015162	Charles Tyrwhitt	40.7556103167	-73.9782586373
818431	OK 218	40.7188502243	-73.99594579149999
1588151	Studio 6B	40.75956145	-73.97944665
4590007	Ben & Jerry's	40.758895	-73.97920500000001
1383092	Xi'an Famous Foods	40.7277968862	-73.9855834449
204508	MSNBC Studios 	40.75851696	-73.97907274
637240	Mariella Pizza	40.7666646	-73.98312790000001
353164	Kambi Ramen House	40.7315021242	-73.98282358350001
3356362	Bits Bites & Baguettes	40.712741547	-74.009117475
287886	Third And Long	40.74515622	-73.97769957
592212	Providence	40.7670059125	-73.9833526734
172247	Faces and Names	40.7635127251	-73.9812231727
506029	Paris Sandwich	40.718791310300006	-73.9960114555
114245	Momofuku Noodle Bar	40.7292100755	-73.9844334126
2152534	Islamic Community Center	40.7129311619	-74.0085089207
986995	La Mode Organic Cleaners	40.74071505	-73.97858865
353743	Lan Café Vietnamese	40.7265265755	-73.9866750983
160232	The Kitano	40.7505752167	-73.9775038667
390177	Ali Baba	40.7453816402	-73.9776569671
574083	eMusic	40.751118	-73.977535
986989	M15 28th And 2nd	40.740852399999994	-73.9785391333
527590	Tonnelle Avenue Station	40.7880188167	-74.0310634833
321819	The Today Show Studio	40.7583936	-73.9789915
580716	USPS - 90 Church St  	40.712711299999995	-74.0091012667
147982	Todaro Bros. Specialty Foods	40.74281535	-73.9780476333
502907	Pylos	40.7270577294	-73.9861585472
1014998	Stanton Street Courts	40.7221892833	-73.9912319833
599578	Vincent F. Albano Jr. Playground	40.741906183299996	-73.9782422833
1205676	Ava Lounge	40.764382233	-73.9816508
37819	Hearst Building	40.7665252686	-73.9829705584
109763	Pinisi Cafe & Bakery	40.7253861038	-73.98770877850001
506312	Deluxe Market	40.71822335	-73.9968515833
397789	Whiskey Tavern	40.7165301346	-73.9998609756
160897	Manhattan Criminal Court	40.71638727	-74.00013577
574712	Donnelly Park	40.7848718167	-74.00870145
1127159	Pho Binh	40.72329348	-74.06846135
312953	Qdoba Mexican Grill	40.7555953643	-73.9781771365
106550	Dean & Deluca	40.758274089000004	-73.9789081908
1851921	Resto Leon	40.730137825	-73.9836663008
560517	DeRoberti's Pasticceria Caffe	40.7294311523	-73.9841842651
882693	Hudson Hotel, a Morgans Original	40.76897794	-73.98472303
338393	Starbucks	40.7498814889	-73.9774099982
668743	Mapo Tofu	40.7498416566	-73.97740602489999
669064	Wellington Hotel	40.76440435	-73.98162621
232061	Quantum Leap	40.7303104164	-73.9835286176
648238	Starbucks Coffee	40.7648584537	-73.981878872
581660	Starbucks Coffee	40.7565024262	-73.9783671086
1471386	Lehman Brothers	40.751971675	-73.977535226
237206	Dunkin' Donuts	40.7306494339	-73.9832736523
115395	Cool Plaza Thing	40.7105147333	-74.0179523833
2181411	commodities natural market	40.7289630175	-73.9844977856
1091715	Farmers & Flea Market	40.7445855167	-73.97766045
855910	Tarallucci e Vino	40.7289420295	-73.9845108981
876335	L'Oréal USA	40.7572616802	-73.9785495727
966244	Superdive	40.733765999999996	-73.981328
948782	Stromboli Pizza	40.7277751	-73.98544875
4707444	Kenneth Cole	40.7522694833	-73.97754295
301267	Bedford Hotel	40.7497348	-73.97735859999999
443497	Scotty's Diner	40.749647801	-73.9773557596
757967	NBC Experience Store	40.7581801333	-73.9788264667
78423	Pretzel Dude Outside MOMA	40.7620734	-73.9803647
1134768	NYAS (NY Airport Service)	40.751953	-73.97749561
640614	Mandarin Oriental Hotel Group	40.7666559529	-73.9829626395
184089	White Rabbit	40.7232476336	-73.9898621967
657533	Birds & Fellas	40.7279067667	-73.9853197833
831840	Downtown Gyro	40.716424526	-73.9999126731
215586	Pinkberry	40.76876199	-73.98448091
1123650	Panda	40.71956071	-73.99462318
210110	Crane & Co Paper Makers	40.75856989	-73.97893524
5523667	Thomson Reuters	40.712536916	-74.009370369
357722	Hype Gym	40.7402664072	-73.9785754681
1175572	The Elephant	40.723712707	-73.9893188509
372384	New Ashiya	40.7290726167	-73.9843628333
305315	Momofuku Ko	40.72848838	-73.98482066
317227	Mercury Bar	40.74499404	-73.97756177
1353974	MTA Headquarters	40.7543768198	-73.97782444949999
276014	Prune	40.7233783184	-73.98966534350001
11745	National September 11 Memorial & Museum	40.711857687	-74.0116149187
9438	The Box	40.721157671	-73.9923564282
641542	Atomic Wings	40.7279914	-73.98520255
267819	Bar XII	40.74499338	-73.97753882
466374	Così Cafe	40.7861553	-74.0455859167
595000	Castle Restaurant & Pub	40.7634230431	-73.9809660823
324917	Petco	40.7427340833	-73.9779031667
1127778	Sara Roosevelt Soccer Field	40.72163565	-73.9917055167
1314296	Sambuca's Cafe	40.717298617	-73.9981878
646237	Umi no ie	40.7247642496	-73.9881438255
475350	Lanza Restaurant	40.7289755138	-73.9843857046
467710	Atlantic Records	40.7606414833	-73.9796509333
688668	Kips Bay Apartments	40.741005105700005	-73.97830433930001
589556	Dress Barn	40.786258233299996	-74.0452396833
129741	Landmark's Sunshine Cinema	40.723130897800004	-73.9898875478
475379	Terrior	40.7299877187	-73.9836111058
682716	Michael Jordan's The Steak House N.Y.C.	40.7531802364	-73.97756421390001
3612459	Murray's Falafel	40.732249068200005	-73.98210063890001
286129	London NYC	40.763324621	-73.9808859147
3205194	Gandhi	40.7264363766	-73.9864987135
555167	The United States Court of International Trade	40.7146709667	-74.00344145
1370640	No. 1 Kitchen	40.732383617800004	-73.98201137779999
5031953	Bagel Boss	40.732332049499995	-73.9820408821
323756	Global Kitchen	40.760669716	-73.9796351542
557112	Company Bar	40.72857189	-73.98466926
1483974	The Organic Grill	40.7272900059	-73.985730735
75793	Bowery Ballroom	40.720327095900004	-73.9933879674
206986	Theater For The New City	40.7285565528	-73.9846712227
924540	Oyama	40.7295551612	-73.9839036409
80971	Gordon Ramsay at The London	40.7632591016	-73.98082692060001
4945676	Repeat performance	40.7286894321	-73.9845567942
261396	Vincent's	40.7178015291	-73.99723769
977809	Dok Suni	40.7272151395	-73.9857727641
306072	WCOU Radio (Tile Bar)	40.7271281144	-73.98584748409999
3236284	Shalom Bombay	40.749809379	-73.977228763
3053218	McDonald's (23rd & 1st.)	40.7370228651	-73.9796161652
275343	Luzzo's	40.7302491721	-73.98337797149999
486528	Balade	40.7302439892	-73.9833805367
3300544	Swatch	40.752157535	-73.977389198
352871	No Relation Vintage	40.730233599499996	-73.9833801499
977584	Ginger	40.7268518353	-73.98607050380001
62478	Carnegie Deli	40.7641186535	-73.9812630415
585011	Tree	40.7298507693	-73.9836516629
908327	Paquitos	40.72800499	-73.98507946
663430	Magnolia Bakery - Grand Central	40.7521192431	-73.9773745631
589574	AT&T	40.7863022333	-74.0452687333
1046482	Cosi	40.75484	-73.977795
497596	Cipriani Dolci	40.7525885222	-73.97742509380001
221516	Veloce Pizzeria	40.7267097444	-73.9861808598
192397	Nirvana	40.74806028	-73.97719758
14980	The Edge Bar	40.7247519333	-73.9880490167
846883	New Beer Distributors	40.7207071781	-73.99279654029999
3608402	Optical 88	40.717904751999995	-73.997001606
317129	Joshua Tree	40.7450623326	-73.9774167538
86239	MJ Armstrong's	40.7346139429	-73.98069128350001
16965	Counter	40.726720115	-73.98615539069999
585576	1st Avenue Station	40.7313076679	-73.9826095104
314269	Manhattan Eyeworks	40.7291050111	-73.9841714005
1360006	The Helmsley Building	40.75360804	-73.97754544
1577317	Red Curry	40.7497007931	-73.9771750216
377371	City Hall Station	40.7131426019	-74.0071570873
644180	Stefanos	40.78613	-74.04607
11797	World Trade Center (Ground Zero)	40.7115811831	-74.0122318267
1446055	Mancora	40.7265549286	-73.9862668006
2723888	D. National	40.717050029	-73.99841879
943129	Columbus Circle Hostel	40.7702962331	-73.9855087908
902487	Vic's Bagel Bar	40.7479643833	-73.97715040000001
590159	Armani	40.75954896	-73.97908031
1365909	Van Leeuwen Artisan Ice Cream	40.727525353400004	-73.9853990078
644472	Bank Of America	40.7860493136	-74.0464675426
1563882	Bloom's Delicatessen	40.750121365700004	-73.9771499576
1393800	East 14 Street & 1 Avenue	40.731284809099996	-73.98257195939999
510555	This Little Piggy Had Roast Beef	40.7283202304	-73.9847313997
225671	JCrew	40.754629873	-73.9776772213
530260	Gabarron Foundation	40.7486053982	-73.9771155681
206834	Pongsri Thai	40.716211248600004	-73.9999358026
342215	Failte	40.74186029999999	-73.9779334
338298	Starbucks Coffee	40.76897186	-73.98438209
161475	Two Boots (Grand Central)	40.7526294369	-73.97734165189999
650961	MRM	40.7494650225	-73.9771059112
1498028	Grand Hyatt Hotel	40.751999643000005	-73.97726356300001
1482980	Cafe Metro	40.7507747412	-73.9771592617
220590	Jackson Hole	40.74468725	-73.97738528
118366	Permanent Brunch & Burger [NOW CLOSED]	40.7263101507	-73.986426735
307164	Joe The Art of Coffee	40.7526700743	-73.9773309231
1080006	Milon	40.726226668	-73.9864962346
196915	Ramen Setagaya	40.7280009708	-73.984947667
1163808	Sigiri	40.7261927338	-73.9865192797
329019	The Grand Central Oyster Bar	40.7524727621	-73.9772957563
226569	McCormick & Schmick's	40.7618865967	-73.9799957275
521340	Cheap Shots	40.7279706532	-73.9849633548
731989	Gotham Inc	40.7496080674	-73.9770826806
925386	The Cross At Ground Zero	40.71220285	-74.0097940833
854333	Royal Indian Cuisine	40.7262458	-73.98646241670001
196770	La Zarza Restaurant	40.7289011222	-73.984208107
825221	Food World	40.7554374182	-73.9777909219
63262	Mee Noodle Shop & Grill	40.742474415	-73.977747595
1472070	Dr. Arnold Angrist	40.766810123	-73.98275758300001
11744	2 World Trade Center	40.7115758935	-74.0119528677
329616	Battery Park City Authority	40.7107091515	-74.0156520643
1441547	Beer Bar At Cafe Centro	40.75470507	-73.97762477
142618	Sarge's Deli	40.7471313477	-73.9770965576
1001052	Mara's Homemade	40.726918	-73.985826
334086	Hooters of Manhattan	40.7652732911	-73.9817627066
891070	Grand Central Food Court	40.7526213095	-73.9772772789
345828	Izzy & Nat's	40.7105833296	-74.01620965069999
844239	Subway	40.7678164485	-73.9834338312
624820	PS122	40.7282237506	-73.98470835090001
873230	Club Quarters	40.7109528948	-74.0144168295
731229	American Express	40.7112748346	-74.0130299736
4731266	LimoLiner	40.7623457909	-73.9801579714
744885	Ikura	40.7308178862	-73.9827704367
1278098	Method Studios	40.75465542	-73.97758167
1501573	Motēk	40.72757756	-73.98521554
312445	Picasso Pizza	40.7105635596	-74.0161971572
322987	National CineMedia	40.7517005909	-73.97714318060001
743698	Grill 21	40.7357237133	-73.9799692357
13022	Grand Central Terminal	40.7527919861	-73.9772558212
182358	Stage Deli	40.7640415	-73.9809984333
1426455	The Blakely Hotel	40.763823723	-73.98087931
1358777	GoodBurger	40.7669241181	-73.9827597141
5483628	Walgreens	40.74728774	-73.97703109
286703	Junior's Cheesecake	40.7536965212	-73.97738136859999
11746	3 World Trade Center	40.7113914471	-74.0124463993
732507	Panna II	40.72638332	-73.98623347
1564476	Kumo	40.730614497	-73.982870674
1166358	City 75	40.7599957483	-73.979098576
622131	Fishion Herb Center	40.7174444464	-73.9974582195
68610	Hotel East Houston	40.7231178903	-73.9895338433
3915774	Production Junction	40.728665987	-73.984277581
169178	Sephora	40.7571454157	-73.9781182033
125314	Pukk	40.7254865567	-73.9870370278
196209	Hearth	40.7300437807	-73.9832289108
1324690	6 Columbus	40.7675233874	-73.9831218123
336778	The Gramercy	40.7371770392	-73.9792712795
977965	Easternblock	40.72662085	-73.98596358
3048389	Sahara East	40.72948695	-73.98362259999999
170414	Waterfront Ale House	40.7424252888	-73.9776329088
99647	Simone	40.7276016352	-73.98510876819999
231853	Pio Pio	40.74540015	-73.97713686670001
1441719	V Bar	40.7274695539	-73.9852150414
1297035	Donna's Deli	40.7344238203	-73.9805281162
4601503	Harmon Meadow Bus Stop	40.786273	-74.046213
14151	Rockefeller Center	40.758712569299995	-73.9785754681
1043139	Guayoyo	40.7253190623	-73.9871608543
214670	Equinox	40.75197118	-73.97708564
1534431	Town and Village Hardware	40.735197	-73.980131
677742	Sushi Damo	40.7680947898	-73.983507648
867497	Banjara	40.726661666700004	-73.98590325
476171	Keybar	40.7305481282	-73.98284366829999
1013775	Royal Seafood Restaurant	40.7173387334	-73.9975400269
530609	Rainbow Music	40.7274000617	-73.9852581349
224177	Xe Lửa	40.716653627199996	-73.99876445529999
1383808	Euzkadi Restaurant	40.72670841	-73.98585921
1488897	NYC Marriage Bureau	40.715136383	-74.001773867
479802	Mario Pizza	40.7230595333	-73.9895201333
932916	The Molecule	40.7663687	-73.9823003
847393	Sammy's Roumanian Steakhouse	40.7203724499	-73.9928608814
1472052	Cafe H	40.7451625788	-73.97713752840001
2579365	Caffe Pepe Rosso	40.752794628800004	-73.9771660145
490596	Assael International	40.7571725943	-73.9780721563
70530	Lunasa	40.7272648653	-73.985356763
530159	Brick Lane Curry House	40.72664165	-73.98589837
1080642	Zankel Hall	40.76437008	-73.98107957
397828	Kim's Video & Music	40.7272415263	-73.9853714856
535213	National Underground	40.7236693833	-73.9888293167
5557965	Village Farmers Group	40.726808849	-73.985745392
1145760	South Brooklyn Pizza	40.7271916902	-73.98541107770001
1406940	Patek Philippe	40.75886768	-73.97859472
22327	International Bar	40.7271479942	-73.9854376327
320144	H.K Wonton Garden	40.7164031091	-73.9991750328
814674	Blue Ribbon Sushi Bar & Grill	40.767604013	-73.98311444710001
3413246	Ramen Kuidouraku	40.727815031999995	-73.9848679304
304391	Wechsler's Currywurst Bratwurst	40.727118515	-73.9854573459
76582	Blake & Todd	40.7546085728	-73.9774351662
552336	Rock Center Café	40.7589654242	-73.9786079746
189465	Ben Ash Delicatessen	40.764089338299996	-73.9808933054
1285018	David's Bagels	40.7346388827	-73.9803551137
411059	Tuck Shop	40.723547833400005	-73.98891887399999
1967618	NYSC (41st & 3rd)	40.747953	-73.976877
974752	APA Agency	40.7663765604	-73.9822472969
468614	Tokyo Market Inc	40.7168365333	-73.99832159999998
857713	The Eldridge	40.7229725685	-73.9895454464
559580	Riviera Towers	40.785274155	-74.0085263817
1505617	The Randolph @ Broome	40.720135	-73.9931
1028683	La Fonda del Sol	40.7535234525	-73.9772129059
780800	Universal News Cafe	40.76701551	-73.98265981
507833	Zaro's Bread Basket	40.7528163685	-73.9771056175
780378	Big Wing Wong	40.717387524	-73.9973294735
1208090	Rockefeller Center Post Office	40.75889337	-73.97854351
3196367	Staples Copy & Print Shop	40.765937954	-73.981943708
764833	'wichcraft 	40.7590121042	-73.9785827368
359496	Foley Square	40.7144807333	-74.0030655
3177347	Valet Dry Cleaners	40.761459	-74.07882099999999
118177	Sohotel	40.7191145833	-73.9945472667
49307	Polonia Restaurant	40.7266706573	-73.985787574
3681601	Coopertown Diner	40.7348805971	-73.9801860714
1314703	AT&T Authorized Retailer	40.7168589565	-73.9982306957
2501953	First Park	40.723343783000004	-73.9890897274
5167476	Grand Bo Ky Restaurant	40.71862977	-73.99526947
91549	Métrazur	40.7525416469	-73.97704882890001
764340	Lung Moon Bakery	40.7165720667	-73.9987435833
543150	Wine Therapy	40.72003954	-73.99318802
480037	Ice Rink at Rockefeller Center	40.7586109851	-73.9784252644
993964	Taj Mahal	40.72643238	-73.98597544
940675	Morton Williams	40.76654075	-73.98229836670001
434883	Karma Lounge	40.7247995089	-73.9875232259
430734	Chase Bank	40.766922196399996	-73.9825451773
445422	The Bean Coffee & Tea	40.7247169005	-73.98760359159999
1496100	Citibank	40.730705	-73.982596
1101727	Cipriani La Specialità	40.7516656282	-73.97692328689999
1463436	Ciao Bella Gelato	40.752476329400004	-73.9770060111
389942	Shinbashi	40.75897681	-73.97851538
209536	Starbucks	40.7623329269	-73.9798951149
69725	Roosevelt Hotel	40.7547944333	-73.9773726167
942035	Tai Pan Bakery	40.7168192591	-73.9982258842
659465	Molyvos	40.7643300128	-73.98092430770001
1252991	Dunkin' Donuts (Stuyvesant Town)	40.7320835764	-73.9816854894
302712	Shanghai Café	40.717296332800004	-73.9973761942
1448197	Market Place At The Hilton	40.76237257	-73.979906977
999270	Godiva Chocolatier	40.75904029	-73.97852641
201054	Connolly's Pub & Restaurant	40.7561875939	-73.9776696063
705793	Metroproof	40.76655793	-73.98226457
1218662	Whiskey River	40.744856	-73.97703249999999
580849	NBCU Digital Media Sales	40.75911885	-73.97854489
211250	Gatehouse	40.710284266500004	-74.01665894770001
488154	Winnie's	40.7158508217	-74.0000152585
11752	7 World Trade Center	40.711357740100006	-74.0118777682
119793	David Z	40.76296805	-73.98017405
1363258	9/11 Memorial Preview Site	40.712008137199994	-74.0095764399
643825	380 Madison Avenue	40.755872218	-73.9775669575
643379	The Home Depot	40.7850907476	-74.05067324640001
825565	Oren's Daily Roast	40.752497645300004	-73.9769597179
1558736	Gristedes Megastore	40.735486752	-73.979792352
44810	Starbucks Coffee	40.7644879963	-73.9809611342
786595	Gotham Booze Trolley	40.7496542215	-73.9767415714
678281	Puebla Mexican Food & Coffee Shop	40.7244377439	-73.9877970264
305442	Capitale	40.7188110508	-73.9948426433
889701	Victoria's Secret Direct	40.764401	-73.980899
752716	Park Central Hotel	40.764401	-73.980899
214691	Microsoft 	40.7601527137	-73.9788825923
4731096	Wafels & Dinges	40.763467967	-73.98038125
940140	Bluebird Coffee Shop	40.723491765700004	-73.9887702324
1065170	Jean-Claude Biguine	40.7544357	-73.97722307
146718	Grand Harmony	40.7171862623	-73.9974434674
595511	TGI Fridays	40.7576952632	-73.978014168
266545	Bruno's Gourmet Market	40.7329094686	-73.9811068526
27349	Duke's	40.7480150611	-73.9767066878
