uid	fid
5862	76976
5862	76983
5862	76987
5884	44
5884	459
5884	527
5884	604
5884	2066
5884	2169
5884	2255
5884	2766
5884	3553
5884	3830
5884	4405
5884	4413
5884	5463
5884	5984
5884	5996
5884	6812
5884	7039
5884	7550
5884	10456
5884	30267
5884	34006
5884	36736
5884	41456
5890	44
5890	1657
5890	2009
5890	3108
5890	3578
5890	4453
5890	10249
5890	23605
5915	44
5915	459
5915	592
5915	2081
5915	2169
5915	2255
5915	2434
5915	3698
5915	3934
5915	4370
5915	6019
5915	23605
5915	24844
5915	26866
5923	44
5923	527
5923	1500
5923	4010
5941	44
5941	458
5941	2048
5941	2718
5941	3818
5941	5995
5941	8662
5941	22283
5941	23908
5943	44
5943	459
5943	498
5943	590
5943	595
5943	974
5943	1201
5943	1236
5943	1816
5943	2081
5943	2169
5943	2245
5943	2255
5943	2326
5943	2434
5943	3526
5943	4370
5943	4402
5943	4700
5943	4729
5943	4771
5943	5515
5943	5615
5943	5952
5943	23818
5943	25328
5943	29669
5943	29826
5943	29867
5943	29935
5943	30083
5943	30898
5943	34857
5943	36955
5943	57687
5943	63601
5943	74226
5944	44
5944	249
5944	4819
5944	5345
5947	44
5947	84
5947	373
5947	416
5947	459
5947	523
5947	527
5947	2169
5947	5322
5947	5332
5947	8626
5947	9832
5947	25937
5949	44
5952	44
5952	378
5952	498
5952	527
5952	568
5952	830
5952	859
5952	1537
5952	1727
5952	2009
5952	2105
5952	2233
5952	2255
5952	2412
5952	3598
5952	3673
5952	3703
5952	3708
5952	3741
5952	3750
5952	3830
5952	3890
5952	3934
5952	3975
5952	4080
5952	4428
5952	4602
5952	4605
5952	4666
5952	4814
5952	4839
5952	5511
5952	5943
5952	6639
5952	7039
5952	8091
5952	8159
5952	8620
5952	9656
5952	9811
5952	10139
5952	11794
5952	11870
5952	13269
5952	24712
5952	24977
5952	24980
5952	26663
5952	28917
5952	28974
5952	29019
5952	31623
5952	40073
5952	47612
5952	51536
5952	55302
5952	67671
5962	44
5962	459
5962	1933
5962	2169
5962	2255
5962	4402
5962	5247
5962	12148
5962	35357
5963	44
5963	5980
5963	52253
5963	77251
5972	44
5976	44
5976	1201
5980	44
5980	5963
5980	77251
5984	44
5984	459
5984	527
5984	1557
5984	1848
5984	1933
5984	2009
5984	3830
5984	4363
5984	4370
5984	5884
5984	6019
5984	29150
5984	36736
5985	44
5985	459
5985	67798
5995	44
5995	459
5995	2169
5995	2434
5995	3578
5995	3673
5995	4161
5995	4793
5995	5511
5995	5941
5995	8491
5995	28976
5995	29002
5995	29843
5996	44
5996	459
5996	2028
5996	2169
5996	2255
5996	2434
5996	3553
5996	3673
5996	3888
5996	3890
5996	4679
5996	5454
5996	5884
5996	8491
5996	22782
5996	32008
6009	44
6009	1933
6009	8418
6009	23818
6009	28144
6009	28355
6014	44
6014	459
6014	592
6014	1500
6014	1798
6014	2014
6014	2081
6014	2169
6014	2412
6014	2805
6014	3108
6014	3830
6014	4010
6014	4082
6014	4517
6014	4625
6014	4631
6014	4938
6014	7039
6014	7205
6014	7455
6014	12012
6014	14745
6014	18124
6014	23109
6014	23605
6014	28303
6014	28984
6014	30424
6014	30926
6014	30997
6014	32463
6014	33817
6014	34257
6014	34854
6014	41456
6014	46077
6014	58776
6014	72606
6019	44
6019	459
6019	592
6019	1889
6019	2009
6019	2066
6019	2255
6019	3578
6019	3720
6019	3727
6019	3934
6019	4405
6019	4413
6019	4572
6019	5915
6019	5984
6019	7039
6019	8662
6019	23605
6019	26699
6024	44
6024	506
6024	511
6024	527
6024	596
6024	682
6024	1537
6024	1783
6024	1999
6024	2081
6024	2169
6024	2434
6024	3480
6024	3553
6024	4390
6024	4572
6024	4700
6024	4771
6024	5247
6024	5300
6024	5463
6024	5486
6024	5577
6024	6062
6024	7039
6024	8204
6024	8620
6024	11574
6024	11626
6024	11870
6024	28917
6024	39401
6024	42838
6024	57475
6024	68835
6024	72921
6024	77521
6024	77522
6026	77530
6030	5611
6030	26197
6033	598
6033	2196
6033	5247
6033	30195
6033	30267
6033	66163
6057	124
6057	285
6057	304
6057	1470
6057	6549
6057	23352
6062	506
6062	527
6062	599
6062	1185
6062	2350
6062	4368
6062	5311
6062	5353
6062	6024
6062	7650
6062	8204
6062	8207
6062	8223
6062	24344
6062	31288
6062	33131
6062	74217
6062	77620
6062	77622
6062	77624
6069	28775
6069	77634
6071	2255
6071	31207
6071	35357
6083	345
6083	450
6083	459
6083	596
6083	601
6083	604
6083	1727
6083	1889
6083	2066
6083	4349
6083	4600
6083	4928
6083	5302
6083	5533
6083	5577
6083	5624
6083	5630
6083	9148
6083	22756
6083	35659
6083	37171
6083	40290
6083	67130
6083	67337
6096	470
6096	7867
6096	8650
6101	81
6101	4955
6101	6258
6103	339
6103	4199
6103	6351
6133	52
6133	3965
6133	6155
6137	52
6137	143
6137	242
6137	312
6137	527
6137	2913
6137	3869
6137	3870
6137	13243
6137	13261
6137	15249
6137	34875
6146	52
6146	5236
6146	6155
6146	22800
6155	52
6155	143
6155	562
6155	5236
6155	6133
6155	6146
6155	6156
6155	7917
6156	52
6156	6155
6168	53
6168	28087
6171	53
6183	53
6183	285
6183	646
6183	1174
6183	2196
6183	5607
6183	11098
6183	77969
6184	53
6184	459
6184	527
6184	592
6184	1174
6184	1365
6184	1500
6184	1657
6184	1800
6184	2255
6184	2434
6184	3741
6184	3866
6184	4771
6184	5302
6184	5330
6184	5853
6184	7229
6184	8306
6184	14745
6184	23112
6184	24861
6184	25894
6184	28917
6184	28976
6184	29153
6184	29862
6184	73924
6184	77974
6197	53
6197	8410
6197	22349
6197	39968
6197	71245
6197	74062
6197	74216
6198	53
6198	4828
6198	11322
6198	12701
6198	58214
6209	53
6209	459
6209	17175
6220	54
6220	111
6220	531
6220	1099
6220	1201
6220	1500
6220	2798
6220	3777
6220	5717
6220	7158
6220	7429
6220	9158
6220	23665
6220	25201
6220	44391
6241	184
6241	204
6241	213
6241	596
6241	3578
6241	5015
6241	5302
6241	6278
6241	6296
6251	184
6251	459
6251	527
6251	11628
6252	39594
6254	526
6254	1269
6254	4485
6254	4576
6254	4603
6254	6258
6254	7466
6254	7602
6254	8266
6254	8812
6254	23426
6254	31672
6254	32419
6258	115
6258	378
6258	487
6258	492
6258	596
6258	2350
6258	4345
6258	4485
6258	4938
6258	5562
6258	6101
6258	6254
6258	6379
6258	6540
6258	6636
6258	6639
6258	11426
6258	11655
6258	24673
6258	28140
6258	31817
6258	36957
6258	78175
6274	184
6274	213
6274	218
6274	592
6274	4771
6274	6295
6274	6424
6274	6572
6274	10988
6274	11628
6274	51233
6278	204
6278	213
6278	3578
6278	4103
6278	4485
6278	4803
6278	5015
6278	5302
6278	5308
6278	6241
6278	6296
6295	213
6295	2225
6295	2847
6295	4771
6295	6274
6295	6296
6295	8244
6295	10988
6295	11628
6295	28313
6295	40422
6296	204
6296	213
6296	4451
6296	6241
6296	6278
6296	6295
6296	6572
6296	8244
6296	13408
6311	19299
6311	34326
6319	181
6319	189
6319	190
6319	365
6319	4302
6319	6320
6319	6322
6319	10852
6319	22283
6320	189
6320	190
6320	347
6320	531
6320	556
6320	4302
6320	6319
6320	10852
6320	11403
6322	4302
6322	6319
6335	459
6335	511
6335	527
6335	2009
6335	2081
6335	2169
6335	3578
6335	3673
6335	4605
6335	30571
6335	34522
6335	48290
6338	527
6338	682
6338	914
6338	1800
6338	2081
6338	3830
6338	3853
6338	4080
6338	4922
6338	4928
6338	5309
6338	7039
6338	7354
6338	7466
6338	9158
6338	28355
6338	36957
6338	39399
6351	81
6351	459
6351	476
6351	511
6351	1976
6351	5330
6351	6103
6351	7451
6351	8155
6351	22349
6355	92
6355	354
6355	370
6355	538
6355	4352
6355	5086
6355	5101
6355	5118
6355	6382
6355	6389
6355	6397
6355	7442
6355	8639
6355	11377
6355	24591
6364	370
6364	2612
6364	4454
6364	4788
6364	8639
6364	8643
6364	31749
6364	78400
6364	78433
6364	78450
6364	78453
6366	106
6366	217
6366	477
6366	5072
6366	5101
6366	5118
6366	5285
6366	6382
6366	6388
6366	35022
6379	217
6379	476
6379	494
6379	578
6379	1099
6379	1202
6379	1762
6379	4521
6379	4523
6379	4534
6379	4539
6379	4580
6379	4585
6379	4593
6379	4599
6379	4636
6379	4659
6379	4683
6379	4742
6379	4903
6379	5050
6379	5118
6379	5626
6379	5631
6379	6258
6379	6408
6379	6570
6379	6597
6379	6598
6379	8398
6379	9619
6379	9648
6379	11718
6379	24941
6379	25685
6379	34512
6379	34626
6379	35673
6379	36350
6379	36355
6379	36373
6379	36400
6379	36731
6379	56368
6379	78480
6379	78482
6382	92
6382	217
6382	477
6382	2434
6382	4903
6382	5101
6382	5118
6382	6355
6382	6366
6382	23353
6382	39848
6388	92
6388	217
6388	370
6388	538
6388	4237
6388	5072
6388	5086
6388	5101
6388	5103
6388	5118
6388	6366
6388	6389
6388	18421
6388	39848
6389	92
6389	106
6389	217
6389	370
6389	477
6389	4243
6389	4903
6389	5101
6389	5103
6389	5118
6389	6355
6389	6388
6389	8643
6397	354
6397	370
6397	5101
6397	6355
6397	7442
6397	39848
6397	78511
6408	5118
6408	6379
6408	6481
6408	36017
6408	47881
6408	58641
6411	37490
6424	218
6424	219
6424	459
6424	527
6424	1933
6424	2009
6424	6274
6424	9216
6424	26762
6424	39727
6475	10451
6481	527
6481	2196
6481	6408
6481	28423
6481	78720
6481	78721
6481	78722
6488	62
6488	336
6488	533
6488	10223
6488	12098
6488	21389
6488	56088
6490	62
6490	6522
6499	62
6499	477
6499	523
6499	526
6499	527
6499	596
6499	682
6499	1522
6499	1777
6499	2235
6499	5047
6499	5309
6499	5577
6499	5612
6499	6540
6499	6554
6499	7039
6499	7275
6499	7466
6499	9395
6499	9861
6499	23112
6499	24981
6499	26197
6499	33582
6499	34857
6499	37169
6499	57753
6504	62
6504	498
6504	511
6504	590
6504	595
6504	596
6504	682
6504	722
6504	1014
6504	2081
6504	2805
6504	3480
6504	3553
6504	3934
6504	4349
6504	4595
6504	5589
6504	5624
6504	6540
6504	11870
6504	24345
6504	24977
6504	28917
6504	28984
6504	32218
6504	33081
6504	34610
6504	34648
6504	41358
6504	78094
6504	78782
6507	62
6507	6523
6507	53007
6507	64592
6516	62
6516	85
6516	124
6516	182
6516	204
6516	249
6516	304
6516	333
6516	506
6516	523
6516	599
6516	607
6516	1185
6516	4362
6516	4363
6516	4396
6516	4444
6516	4560
6516	5284
6516	5298
6516	5311
6516	5312
6516	5325
6516	5422
6516	5439
6516	5550
6516	5552
6516	5853
6516	6530
6516	6540
6516	7960
6516	7979
6516	9211
6516	11458
6516	30503
6522	62
6522	6490
6522	6528
6522	6535
6523	62
6523	6507
6523	6553
6523	32128
6523	78800
6527	62
6527	596
6527	6704
6527	9024
6527	31808
6527	36956
6528	62
6528	6522
6528	6535
6528	7917
6528	21389
6528	78819
6530	62
6530	523
6530	6516
6530	6531
6530	6553
6530	6554
6530	7275
6530	78822
6531	62
6531	6530
6531	78829
6535	62
6535	6522
6535	6528
6535	7917
6535	78819
6540	62
6540	204
6540	459
6540	477
6540	492
6540	596
6540	599
6540	604
6540	682
6540	2225
6540	2434
6540	3602
6540	4358
6540	4363
6540	4428
6540	4435
6540	4928
6540	5047
6540	5562
6540	5577
6540	6258
6540	6499
6540	6504
6540	6516
6540	7508
6540	9211
6540	11655
6540	23040
6540	23045
6540	24645
6540	24673
6540	24844
6540	28140
6540	30571
6540	31288
6540	31490
6540	31807
6540	31817
6540	33081
6540	34830
6540	36972
6540	37368
6540	58096
6540	61186
6540	76031
6540	76232
6546	62
6546	607
6546	5311
6546	6549
6546	32485
6546	32982
6546	63774
6547	62
6547	1174
6547	4729
6547	5351
6547	5518
6547	5853
6547	7981
6547	18115
6547	22296
6549	62
6549	285
6549	304
6549	6057
6549	6546
6549	6553
6549	7867
6549	63774
6549	78869
6549	78870
6553	62
6553	523
6553	5111
6553	6523
6553	6530
6553	6549
6553	7275
6553	32128
6553	78822
6554	62
6554	275
6554	459
6554	596
6554	1470
6554	2357
6554	2434
6554	4781
6554	6499
6554	6530
6554	8410
6554	25142
6554	52272
6554	78889
6554	78892
6554	78896
6563	5118
6563	8639
6566	11707
6566	71904
6566	78922
6570	511
6570	578
6570	604
6570	4521
6570	4636
6570	4666
6570	4683
6570	6379
6570	6715
6570	8155
6570	8398
6570	11783
6570	15286
6570	30752
6570	36315
6571	281
6571	450
6571	592
6571	842
6571	1557
6571	1614
6571	2255
6571	4559
6571	4625
6571	5045
6571	16385
6571	22815
6571	28897
6571	29571
6571	39386
6571	49883
6572	204
6572	213
6572	459
6572	476
6572	494
6572	2489
6572	3229
6572	4534
6572	4580
6572	4585
6572	5015
6572	5050
6572	5237
6572	5626
6572	5631
6572	6274
6572	6296
6572	6598
6572	6608
6572	9651
6572	9712
6572	36004
6592	4368
6597	578
6597	1202
6597	1780
6597	3602
6597	5050
6597	5631
6597	6379
6597	9648
6597	11718
6597	31789
6597	35673
6597	36355
6597	55572
6598	494
6598	4521
6598	4580
6598	4585
6598	5111
6598	5345
6598	6379
6598	6572
6598	33114
6598	34534
6598	38994
6598	56482
6598	76148
6598	77251
6598	79044
6606	213
6606	476
6606	4584
6606	23046
6606	32575
6606	49769
6608	4539
6608	4938
6608	5111
6608	5237
6608	5247
6608	6572
6608	23046
6608	33754
6636	578
6636	601
6636	1762
6636	5117
6636	6258
6636	24673
6636	79128
6636	79129
6639	237
6639	578
6639	592
6639	682
6639	1557
6639	2434
6639	3229
6639	4521
6639	4534
6639	4572
6639	4585
6639	4659
6639	4952
6639	5267
6639	5631
6639	5952
6639	6258
6639	8398
6639	9804
6639	13263
6639	24344
6639	36312
6639	36373
6639	39386
6639	56368
6639	65230
6639	77190
6639	79131
6639	79134
6639	79137
6639	79140
6639	79141
6639	79142
6639	79144
6639	79146
6641	4539
6641	13463
6704	378
6704	492
6704	533
6704	562
6704	596
6704	2612
6704	3944
6704	3973
6704	4072
6704	5243
6704	5247
6704	6527
6704	28140
6704	31293
6704	63731
6715	459
6715	527
6715	2169
6715	6570
6748	450
6798	3400
6798	27135
6812	450
6812	498
6812	1174
6812	1201
6812	1800
6812	1848
6812	1933
6812	2009
6812	2028
6812	2255
6812	4161
6812	4405
6812	4839
6812	5884
6812	8306
6812	8881
6812	23904
6812	29094
6812	47674
6823	459
6823	1848
6823	2434
6823	4080
6823	5853
6827	91
6827	141
6827	459
6827	592
6827	859
6827	1201
6827	1202
6827	1556
6827	1711
6827	1727
6827	1798
6827	1999
6827	2009
6827	2233
6827	2255
6827	2326
6827	2329
6827	2357
6827	3132
6827	3555
6827	3578
6827	3697
6827	3777
6827	4010
6827	4078
6827	4368
6827	4390
6827	4447
6827	4727
6827	7352
6827	8091
6827	8145
6827	10249
6827	13691
6827	16787
6827	21389
6827	23665
6827	27921
6827	28794
6827	28897
6827	29150
6827	34874
6827	35199
6827	35730
6827	47674
6827	47686
6827	70114
6930	91
6930	498
6930	511
6930	974
6930	1651
6930	1727
6930	1960
6930	2009
6930	2081
6930	3741
6930	4010
6930	4517
6930	5454
6930	7230
6930	7354
6930	7750
6930	9794
6930	10489
6930	22400
6930	29862
6930	33445
6947	3490
6951	450
6951	2066
6951	2412
6951	3866
6951	4010
6951	7008
6951	13307
6951	46077
6953	914
6953	2009
6953	3673
6953	3830
6953	3888
6953	7750
6953	12146
6953	34537
6953	41612
7008	450
7008	511
7008	1747
7008	1848
7008	1933
7008	2009
7008	4631
7008	6951
7008	10988
7008	23929
7008	28494
7008	28794
7039	275
7039	298
7039	450
7039	498
7039	511
7039	526
7039	527
7039	592
7039	682
7039	914
7039	1522
7039	1537
7039	1727
7039	1800
7039	1848
7039	1890
7039	1933
7039	1960
7039	2009
7039	2028
7039	2066
7039	2081
7039	2169
7039	2255
7039	2412
7039	2434
7039	2805
7039	3553
7039	3578
7039	3598
7039	3602
7039	3625
7039	3673
7039	3750
7039	3774
7039	3830
7039	3866
7039	4080
7039	4370
7039	4389
7039	4405
7039	4517
7039	4928
7039	5247
7039	5309
7039	5577
7039	5589
7039	5605
7039	5862
7039	5884
7039	5952
7039	6014
7039	6019
7039	6024
7039	6338
7039	6499
7039	7354
7039	7466
7039	8091
7039	8620
7039	8662
7039	9861
7039	10249
7039	10988
7039	11574
7039	12163
7039	12876
7039	13247
7039	13307
7039	18124
7039	21389
7039	23112
7039	23275
7039	24345
7039	24968
7039	25728
7039	26699
7039	28355
7039	28494
7039	28794
7039	28917
7039	28976
7039	28984
7039	30521
7039	30571
7039	30926
7039	31292
7039	32038
7039	34857
7039	34868
7039	37171
7039	39397
7039	39401
7039	40290
7039	44521
7074	590
7074	4435
7074	5001
7074	7838
7074	16428
7074	30195
7074	65609
7074	80581
7074	80584
7148	222
7148	598
7148	1174
7148	4600
7148	4771
7148	7430
7148	17174
7148	43913
7148	58082
7148	80878
7158	527
7158	578
7158	1762
7158	6220
7158	80936
7165	578
7165	71917
7205	459
7205	592
7205	1780
7205	2105
7205	2255
7205	2412
7205	3830
7205	3853
7205	4631
7205	4700
7205	4771
7205	4928
7205	5615
7205	6014
7205	7455
7205	7466
7205	14745
7205	23017
7205	28303
7205	30997
7205	32044
7205	34891
7229	71
7229	378
7229	6184
7229	73947
7229	81209
7230	71
7230	1738
7230	6930
7230	8341
7230	9218
7230	23289
7230	29317
7236	175
7236	458
7272	84
7272	506
7272	5118
7272	8204
7272	13470
7272	28106
7275	44
7275	523
7275	4251
7275	4302
7275	6499
7275	6530
7275	6553
7275	7283
7275	7341
7275	23353
7275	27921
7275	78822
7278	106
7282	4665
7282	7286
7282	17517
7283	5237
7283	7275
7283	34534
7286	4998
7286	7282
7291	77
7291	539
7291	3675
7291	3736
7291	3818
7291	4103
7291	5737
7291	7917
7291	8603
7291	13261
7291	21389
7294	78
7294	478
7294	510
7294	5325
7294	7296
7294	11377
7296	78
7296	510
7296	5325
7296	7294
7296	34363
7296	81308
7301	78
7301	249
7301	599
7301	1470
7301	2048
7301	2255
7301	2434
7301	4396
7301	4447
7301	4771
7301	5238
7301	5300
7301	5351
7301	7979
7301	64122
7308	7312
7308	31296
7312	578
7312	7308
7312	22137
7313	527
7313	596
7313	4580
7313	4585
7334	158
7334	1933
7334	5014
7334	10378
7334	81372
7341	592
7341	2066
7341	2169
7341	4370
7341	7275
7352	459
7352	498
7352	914
7352	3727
7352	4928
7352	5824
7352	6827
7352	33445
7352	81405
7352	81406
7354	498
7354	527
7354	604
7354	682
7354	1727
7354	1960
7354	2009
7354	2081
7354	3578
7354	3598
7354	3675
7354	3741
7354	3973
7354	4517
7354	4928
7354	5436
7354	6338
7354	6930
7354	7039
7354	8306
7354	9794
7354	9811
7354	10489
7354	29153
7354	30571
7354	33445
7356	81
7356	476
7356	477
7356	494
7356	548
7356	4237
7356	4358
7356	4631
7356	5047
7356	5050
7356	5300
7356	8203
7356	22349
7356	34830
7356	41230
7356	58641
7359	81
7359	91
7359	5533
7359	8159
7359	24673
7359	36662
7359	73674
7363	81
7414	184
7414	459
7414	592
7414	598
7414	604
7414	914
7414	2009
7414	2048
7414	2081
7414	2169
7414	2255
7414	3553
7414	3578
7414	3598
7429	531
7429	1500
7429	6220
7429	8491
7429	29913
7429	35744
7429	35755
7429	69788
7430	222
7430	450
7430	4884
7430	7148
7430	7602
7430	80878
7442	4237
7442	6355
7442	6397
7442	7720
7442	13470
7451	217
7451	275
7451	476
7451	527
7451	578
7451	1201
7451	1522
7451	2169
7451	3598
7451	4560
7451	6351
7451	7602
7451	11714
7451	22349
7451	30571
7455	182
7455	1500
7455	1537
7455	1657
7455	1780
7455	1848
7455	1889
7455	2014
7455	2105
7455	2255
7455	3741
7455	3830
7455	4631
7455	5280
7455	6014
7455	7205
7455	10249
7455	22815
7455	23109
7455	23112
7455	28984
7455	30267
7455	30424
7455	30997
7455	58776
7458	3553
7458	3708
7458	4380
7458	4605
7458	5463
7458	5511
7465	23112
7466	292
7466	459
7466	511
7466	526
7466	527
7466	682
7466	914
7466	974
7466	1236
7466	1522
7466	1537
7466	1780
7466	1890
7466	2081
7466	2412
7466	3480
7466	3553
7466	3578
7466	3774
7466	3866
7466	4517
7466	4572
7466	4928
7466	5238
7466	5308
7466	5309
7466	5330
7466	5463
7466	5577
7466	5594
7466	5605
7466	5615
7466	6254
7466	6338
7466	6499
7466	7039
7466	7205
7466	7550
7466	9861
7466	10489
7466	11494
7466	11556
7466	11574
7466	12012
7466	12146
7466	22815
7466	23109
7466	23112
7466	23275
7466	24345
7466	25894
7466	26699
7466	28355
7466	28500
7466	28917
7466	28984
7466	29214
7466	32038
7466	34857
7466	35225
7466	35673
7466	36349
7466	39396
7466	39397
7466	42588
7466	48338
7466	49378
7466	49393
7466	49395
7466	49396
7470	459
7470	2434
7470	4370
7470	5853
7470	81701
7470	81702
7472	275
7472	416
7472	459
7472	599
7472	3578
7472	4370
7472	5351
7472	7668
7472	10980
7472	70046
7473	123
7473	459
7474	175
7474	2350
7481	459
7481	2350
7481	4824
7497	527
7508	492
7508	5285
7508	6540
7508	7960
7508	8287
7508	28140
7508	33736
7508	35506
7508	75955
7515	450
7515	459
7515	592
7515	1945
7515	2009
7515	2028
7515	4467
7515	8662
7515	23605
7550	459
7550	498
7550	592
7550	682
7550	974
7550	1557
7550	1711
7550	1762
7550	1800
7550	2009
7550	2028
7550	2081
7550	2105
7550	2169
7550	2196
7550	2412
7550	3553
7550	3830
7550	3866
7550	4390
7550	4559
7550	5884
7550	7466
7550	8662
7550	12012
7550	24968
7550	28355
7550	29153
7550	39397
7550	40073
7550	41456
7550	60871
7561	4485
7561	82005
7561	82007
7602	526
7602	527
7602	1269
7602	1762
7602	2081
7602	2196
7602	3598
7602	4771
7602	4938
7602	6254
7602	7430
7602	7451
7602	8812
7602	9861
7602	19346
7602	29214
7602	34861
7602	34864
7602	34866
7602	34868
7602	34875
7602	47739
7614	182
7614	459
7614	527
7614	592
7614	2169
7614	3727
7614	3934
7614	5853
7614	26866
7616	459
7616	592
7616	1614
7616	54169
7618	459
7618	2350
7618	4771
7618	82130
7641	1848
7641	4700
7641	34833
7641	70803
7650	217
7650	292
7650	523
7650	599
7650	2028
7650	2126
7650	2169
7650	2350
7650	4330
7650	4349
7650	4362
7650	4370
7650	4390
7650	4398
7650	5284
7650	5353
7650	5436
7650	5518
7650	6062
7650	7661
7650	8266
7650	13368
7650	22283
7650	23534
7650	82211
7653	527
7653	2434
7653	32930
7661	104
7661	313
7661	599
7661	4103
7661	5247
7661	7650
7661	24673
7668	599
7668	1999
7668	2081
7668	3602
7668	3774
7668	3975
7668	5607
7668	7472
7668	70046
7720	7442
7720	21964
7720	32408
7750	459
7750	498
7750	1797
7750	1889
7750	2009
7750	2066
7750	2081
7750	2169
7750	2704
7750	3708
7750	4380
7750	4729
7750	5302
7750	5463
7750	5862
7750	6930
7750	6953
7750	9794
7750	14745
7750	28355
7750	30083
7750	50389
7750	74226
7750	82425
7759	459
7759	527
7759	1269
7759	9861
7759	12012
7759	12739
7759	29214
7759	34864
7759	34875
7759	82455
7761	82457
7838	527
7838	592
7838	1762
7838	2081
7838	4370
7838	7074
7838	8881
7838	24962
7838	64189
7840	5300
7840	5862
7867	285
7867	304
7867	333
7867	416
7867	459
7867	527
7867	599
7867	4447
7867	4801
7867	5322
7867	6096
7867	6549
7867	9211
7867	9305
7867	23558
7867	34871
7917	830
7917	1185
7917	1889
7917	4729
7917	4790
7917	4978
7917	5209
7917	5243
7917	5696
7917	6155
7917	6528
7917	6535
7917	7291
7917	9155
7917	10286
7917	11673
7917	15207
7917	21389
7917	22561
7917	22631
7917	55792
7917	71199
7928	84
7928	523
7928	2350
7928	5322
7928	5533
7928	23132
7928	34994
7938	85
7938	111
7960	459
7960	506
7960	523
7960	527
7960	596
7960	599
7960	1185
7960	2169
7960	4362
7960	4363
7960	4370
7960	5422
7960	5511
7960	6516
7960	7508
7960	9179
7960	11655
7960	22283
7960	23557
7960	24645
7960	28984
7960	34425
7960	71548
7964	34478
7971	4389
7979	124
7979	249
7979	470
7979	599
7979	4362
7979	4396
7979	4444
7979	4729
7979	5533
7979	5550
7979	5853
7979	6516
7979	7301
7979	8000
7979	8650
7979	9219
7979	71910
7979	78889
7981	123
7981	124
7981	501
7981	599
7981	3463
7981	4396
7981	4456
7981	5518
7981	6547
7981	9179
7981	9219
7981	9232
7981	9237
7981	36055
7983	78869
7990	459
7990	578
7990	1537
7990	3661
7990	4398
7990	5351
7990	5463
7990	5862
7990	8398
7990	11403
7990	23904
7990	28984
7991	492
7991	34478
7991	82885
7992	12060
7992	12178
7998	523
7998	1185
7998	4370
7998	5351
7998	36055
7998	82887
8000	124
8000	141
8000	204
8000	297
8000	333
8000	4113
8000	4447
8000	5439
8000	7979
8000	9219
8016	598
8016	4251
8016	4259
8016	9083
8016	23274
8016	25320
8016	33478
8016	67798
8024	82939
8042	88
8042	830
8042	1185
8042	3553
8042	4771
8042	8590
8042	30571
8042	32955
8042	37694
8042	37884
8042	75239
8050	88
8050	243
8050	8917
8053	88
8053	590
8053	83179
8064	88
8064	501
8082	459
8091	450
8091	459
8091	498
8091	592
8091	1674
8091	1848
8091	2009
8091	2805
8091	3673
8091	3888
8091	3973
8091	4010
8091	4729
8091	4771
8091	4865
8091	5952
8091	6827
8091	7039
8091	13368
8091	23645
8091	29881
8091	35877
8091	60956
8091	66746
8091	83257
8097	533
8097	2612
8097	4781
8097	5364
8130	3229
8130	3973
8130	4066
8133	2434
8145	91
8145	498
8145	5397
8145	6827
8145	8170
8145	29787
8155	91
8155	218
8155	223
8155	459
8155	498
8155	527
8155	599
8155	914
8155	1762
8155	1960
8155	2105
8155	2169
8155	2196
8155	2745
8155	3597
8155	4937
8155	6351
8155	6570
8155	9811
8155	10794
8155	13247
8155	16717
8155	28498
8155	29073
8155	36951
8155	37477
8155	39968
8155	61186
8159	91
8159	223
8159	568
8159	1120
8159	5818
8159	5952
8159	7359
8159	13267
8159	16717
8159	29073
8159	32969
8159	72905
8159	79494
8170	91
8170	511
8170	2745
8170	5397
8170	5611
8170	8145
8170	9811
8170	15286
8179	91
8179	3597
8179	5640
8179	17224
8179	83448
8195	92
8195	24645
8203	527
8203	5050
8203	5247
8203	5862
8203	7356
8204	506
8204	1185
8204	5311
8204	6024
8204	6062
8204	7272
8207	365
8207	506
8207	830
8207	1185
8207	5338
8207	5353
8207	6062
8207	11673
8223	6062
8244	3132
8244	3495
8244	6295
8244	6296
8244	11628
8244	28390
8266	459
8266	527
8266	6254
8266	7650
8266	8627
8266	26358
8266	32628
8272	204
8272	416
8272	523
8272	3578
8272	4451
8272	5302
8272	5308
8287	355
8287	492
8287	596
8287	5624
8287	7508
8287	28140
8287	31293
8287	31296
8306	459
8306	498
8306	511
8306	527
8306	592
8306	1727
8306	1960
8306	2066
8306	2081
8306	2169
8306	2255
8306	3108
8306	3288
8306	3553
8306	3673
8306	3830
8306	6184
8306	6812
8306	7354
8306	9794
8306	10249
8306	10489
8306	11593
8306	12739
8306	19048
8306	24981
8306	28794
8306	29153
8306	29862
8306	30571
8306	33445
8306	36736
8306	83688
8317	4771
8341	7230
8343	598
8343	12081
8343	22128
8343	23647
8343	53007
8351	450
8351	498
8351	523
8351	527
8351	859
8351	914
8351	1274
8351	1651
8351	2169
8351	2869
8351	4405
8351	5330
8351	5808
8351	8703
8351	28794
8351	34382
8351	34994
8398	459
8398	511
8398	578
8398	1174
8398	1201
8398	1557
8398	1762
8398	2009
8398	2196
8398	3999
8398	4580
8398	4599
8398	4636
8398	6379
8398	6570
8398	6639
8398	7990
8398	15286
8398	29571
8398	34493
8398	36315
8398	36350
8398	47881
8398	52529
8398	69093
8398	78269
8398	78892
8410	578
8410	4659
8410	6197
8410	6554
8410	22349
8410	39968
8410	71245
